symbol,date,open,high,low,close,volume,adjusted,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-10-21T00:00:00Z,116.67,118.705,116.45,116.87,89945980,116.6684915261,118.5003276,116.2492156945,116.4688363682,89945980,0,1
AAPL,2020-10-22T00:00:00Z,117.45,118.04,114.59,115.75,101987954,115.5504226418,117.8364741999,114.3924227259,117.2474914841,101987954,0,1
AAPL,2020-10-23T00:00:00Z,116.39,116.55,114.28,115.04,82572645,114.8416468312,116.3490432735,114.0829572312,116.1893191471,82572645,0,1
AAPL,2020-10-26T00:00:00Z,114.01,116.55,112.88,115.05,111850657,114.8516295891,116.3490432735,112.6853711258,113.813422768,111850657,0,1
AAPL,2020-10-27T00:00:00Z,115.49,117.28,114.5399,116.6,92276772,116.398957063,117.0777845999,114.3424091089,115.2908709365,92276772,0,1
AAPL,2020-10-28T00:00:00Z,115.05,115.43,111.1,111.2,143937823,111.0082677993,115.2309743892,110.9084402204,114.8516295891,143937823,0,1
AAPL,2020-10-29T00:00:00Z,112.37,116.93,112.2,115.32,146129173,115.1211640523,116.7283880735,112.0065435889,112.1762504731,146129173,0,1
AAPL,2020-10-30T00:00:00Z,111.06,111.99,107.72,108.86,190573476,108.6723024517,111.7969056731,107.5342680516,110.8685091888,190573476,0,1
AAPL,2020-11-02T00:00:00Z,109.11,110.68,107.32,108.77,122866899,108.5824576307,110.4891643887,107.1349577358,108.9218713991,122866899,0,1
AAPL,2020-11-03T00:00:00Z,109.66,111.49,108.73,110.44,107624448,110.2495781993,111.2977677783,108.5425265991,109.4709230834,107624448,0,1
AAPL,2020-11-04T00:00:00Z,114.14,115.59,112.35,114.95,138235482,114.7518020102,115.3906985155,112.1562849573,113.9431986206,138235482,0,1
AAPL,2020-11-05T00:00:00Z,117.95,119.62,116.8686,119.03,126387074,118.8247672316,119.4137499474,116.66709394,117.7466293789,126387074,0,1
AAPL,2020-11-06T00:00:00Z,118.32,119.2,116.13,118.69,114457922,118.69,119.2,116.13,118.32,114457922,0.205,1
AAPL,2020-11-09T00:00:00Z,120.5,121.99,116.05,116.32,154515315,116.32,121.99,116.05,120.5,154515315,0,1
AAPL,2020-11-10T00:00:00Z,115.55,117.59,114.13,115.97,138023390,115.97,117.59,114.13,115.55,138023390,0,1
AAPL,2020-11-11T00:00:00Z,117.19,119.63,116.44,119.49,112294954,119.49,119.63,116.44,117.19,112294954,0,1
AAPL,2020-11-12T00:00:00Z,119.62,120.53,118.57,119.21,103350674,119.21,120.53,118.57,119.62,103350674,0,1
AAPL,2020-11-13T00:00:00Z,119.44,119.6717,117.87,119.26,81688586,119.26,119.6717,117.87,119.44,81688586,0,1
AAPL,2020-11-16T00:00:00Z,118.92,120.99,118.146,120.3,91183018,120.3,120.99,118.146,118.92,91183018,0,1
AAPL,2020-11-17T00:00:00Z,119.55,120.6741,118.96,119.39,74270973,119.39,120.6741,118.96,119.55,74270973,0,1
AAPL,2020-11-18T00:00:00Z,118.61,119.82,118,118.03,76322111,118.03,119.82,118,118.61,76322111,0,1
AAPL,2020-11-19T00:00:00Z,117.59,119.06,116.81,118.64,74112972,118.64,119.06,116.81,117.59,74112972,0,1
AAPL,2020-11-20T00:00:00Z,118.64,118.77,117.29,117.34,73604287,117.34,118.77,117.29,118.64,73604287,0,1
AAPL,2020-11-23T00:00:00Z,117.18,117.6202,113.75,113.85,127959318,113.85,117.6202,113.75,117.18,127959318,0,1
AAPL,2020-11-24T00:00:00Z,113.91,115.85,112.59,115.17,113226248,115.17,115.85,112.59,113.91,113226248,0,1
AAPL,2020-11-25T00:00:00Z,115.55,116.75,115.17,116.03,76499234,116.03,116.75,115.17,115.55,76499234,0,1
AAPL,2020-11-27T00:00:00Z,116.57,117.49,116.22,116.59,46691331,116.59,117.49,116.22,116.57,46691331,0,1
AAPL,2020-11-30T00:00:00Z,116.97,120.97,116.81,119.05,169410176,119.05,120.97,116.81,116.97,169410176,0,1
AAPL,2020-12-01T00:00:00Z,121.01,123.4693,120.01,122.72,125920963,122.72,123.4693,120.01,121.01,125920963,0,1
AAPL,2020-12-02T00:00:00Z,122.02,123.37,120.89,123.08,89004195,123.08,123.37,120.89,122.02,89004195,0,1
AAPL,2020-12-03T00:00:00Z,123.52,123.78,122.21,122.94,78967630,122.94,123.78,122.21,123.52,78967630,0,1
AAPL,2020-12-04T00:00:00Z,122.6,122.8608,121.52,122.25,78260421,122.25,122.8608,121.52,122.6,78260421,0,1
AAPL,2020-12-07T00:00:00Z,122.31,124.57,122.25,123.75,86711990,123.75,124.57,122.25,122.31,86711990,0,1
AAPL,2020-12-08T00:00:00Z,124.37,124.98,123.09,124.38,82225512,124.38,124.98,123.09,124.37,82225512,0,1
AAPL,2020-12-09T00:00:00Z,124.53,125.95,121,121.78,115089193,121.78,125.95,121,124.53,115089193,0,1
AAPL,2020-12-10T00:00:00Z,120.5,123.87,120.15,123.24,81312170,123.24,123.87,120.15,120.5,81312170,0,1
AAPL,2020-12-11T00:00:00Z,122.43,122.76,120.55,122.41,86939786,122.41,122.76,120.55,122.43,86939786,0,1
AAPL,2020-12-14T00:00:00Z,122.6,123.35,121.54,121.78,79075988,121.78,123.35,121.54,122.6,79075988,0,1
AAPL,2020-12-15T00:00:00Z,124.34,127.9,124.13,127.88,157572262,127.88,127.9,124.13,124.34,157572262,0,1
AAPL,2020-12-16T00:00:00Z,127.41,128.37,126.56,127.81,98208591,127.81,128.37,126.56,127.41,98208591,0,1
AAPL,2020-12-17T00:00:00Z,128.9,129.58,128.045,128.7,94359811,128.7,129.58,128.045,128.9,94359811,0,1
AAPL,2020-12-18T00:00:00Z,128.96,129.1,126.12,126.655,192541496,126.655,129.1,126.12,128.96,192541496,0,1
AAPL,2020-12-21T00:00:00Z,125.02,128.31,123.449,128.23,121251553,128.23,128.31,123.449,125.02,121251553,0,1
AAPL,2020-12-22T00:00:00Z,131.61,134.405,129.65,131.88,169351825,131.88,134.405,129.65,131.61,169351825,0,1
AAPL,2020-12-23T00:00:00Z,132.16,132.43,130.78,130.96,88223692,130.96,132.43,130.78,132.16,88223692,0,1
AAPL,2020-12-24T00:00:00Z,131.32,133.46,131.1,131.97,54930064,131.97,133.46,131.1,131.32,54930064,0,1
AAPL,2020-12-28T00:00:00Z,133.99,137.34,133.51,136.69,123124632,136.69,137.34,133.51,133.99,123124632,0,1
AAPL,2020-12-29T00:00:00Z,138.05,138.789,134.3409,134.87,121047324,134.87,138.789,134.3409,138.05,121047324,0,1
AAPL,2020-12-30T00:00:00Z,135.58,135.99,133.4,133.72,96452124,133.72,135.99,133.4,135.58,96452124,0,1
AAPL,2020-12-31T00:00:00Z,134.08,134.74,131.72,132.69,99116586,132.69,134.74,131.72,134.08,99116586,0,1
AAPL,2021-01-04T00:00:00Z,133.52,133.6116,126.76,129.41,143301887,129.41,133.6116,126.76,133.52,143301887,0,1
AAPL,2021-01-05T00:00:00Z,128.89,131.74,128.43,131.01,97664898,131.01,131.74,128.43,128.89,97664898,0,1
AAPL,2021-01-06T00:00:00Z,127.72,131.0499,126.382,126.6,155087970,126.6,131.0499,126.382,127.72,155087970,0,1
AAPL,2021-01-07T00:00:00Z,128.36,131.63,127.86,130.92,109578157,130.92,131.63,127.86,128.36,109578157,0,1
AAPL,2021-01-08T00:00:00Z,132.43,132.63,130.23,132.05,105158245,132.05,132.63,130.23,132.43,105158245,0,1
AAPL,2021-01-11T00:00:00Z,129.19,130.17,128.5,128.98,100620880,128.98,130.17,128.5,129.19,100620880,0,1
AAPL,2021-01-12T00:00:00Z,128.5,129.69,126.86,128.8,90440255,128.8,129.69,126.86,128.5,90440255,0,1
AAPL,2021-01-13T00:00:00Z,128.76,131.45,128.49,130.89,88636831,130.89,131.45,128.49,128.76,88636831,0,1
AAPL,2021-01-14T00:00:00Z,130.8,131,128.76,128.91,90221755,128.91,131,128.76,130.8,90221755,0,1
AAPL,2021-01-15T00:00:00Z,128.78,130.2242,127,127.14,111598531,127.14,130.2242,127,128.78,111598531,0,1
AAPL,2021-01-19T00:00:00Z,127.78,128.71,126.938,127.83,90757329,127.83,128.71,126.938,127.78,90757329,0,1
AAPL,2021-01-20T00:00:00Z,128.66,132.49,128.55,132.03,104319489,132.03,132.49,128.55,128.66,104319489,0,1
AAPL,2021-01-21T00:00:00Z,133.8,139.67,133.59,136.87,120529544,136.87,139.67,133.59,133.8,120529544,0,1
AAPL,2021-01-22T00:00:00Z,136.28,139.85,135.02,139.07,114459360,139.07,139.85,135.02,136.28,114459360,0,1
AAPL,2021-01-25T00:00:00Z,143.07,145.09,136.54,142.92,157611713,142.92,145.09,136.54,143.07,157611713,0,1
AAPL,2021-01-26T00:00:00Z,143.6,144.3,141.37,143.16,98390555,143.16,144.3,141.37,143.6,98390555,0,1
AAPL,2021-01-27T00:00:00Z,143.43,144.3,140.41,142.06,140843759,142.06,144.3,140.41,143.43,140843759,0,1
AAPL,2021-01-28T00:00:00Z,139.52,141.99,136.7,137.09,142621128,137.09,141.99,136.7,139.52,142621128,0,1
AAPL,2021-01-29T00:00:00Z,135.83,136.74,130.21,131.96,177523812,131.96,136.74,130.21,135.83,177523812,0,1
HPE,2020-01-31T00:00:00Z,14.31,14.34,13.81,13.93,12204273,13.3342779741,13.72674416,13.2194098221,13.698027122,12204273,0,1
HPE,2020-02-03T00:00:00Z,14.06,14.44,14.01,14.14,9186213,13.53529724,13.82246762,13.4108567421,13.4587184721,9186213,0,1
HPE,2020-02-04T00:00:00Z,14.47,14.715,14.38,14.42,8307908,13.803322928,14.0857071349,13.765033544,13.8511846579,8307908,0,1
HPE,2020-02-05T00:00:00Z,14.6,14.91,14.6,14.89,7683701,14.2532231898,14.2723678818,13.9756251559,13.9756251559,7683701,0,1
HPE,2020-02-06T00:00:00Z,14.99,15.08,14.8,14.92,6328861,14.2819402278,14.4350977638,14.1670720759,14.3489466498,6328861,0,1
HPE,2020-02-07T00:00:00Z,14.74,14.79,14.64,14.74,6361022,14.1096379999,14.1574997299,14.0139145399,14.1096379999,6361022,0,1
HPE,2020-02-10T00:00:00Z,14.65,14.78,14.55,14.77,6762825,14.1383550379,14.1479273839,13.9277634259,14.0234868859,6762825,0,1
HPE,2020-02-11T00:00:00Z,14.86,14.985,14.8,14.87,4977554,14.2340784978,14.3441604768,14.1670720759,14.2245061518,4977554,0,1
HPE,2020-02-12T00:00:00Z,14.99,15.18,14.95,15.03,7822328,14.3872360338,14.5308212238,14.3106572658,14.3489466498,7822328,0,1
HPE,2020-02-13T00:00:00Z,14.8,14.82,14.55,14.7,9028524,14.0713486159,14.1862167679,13.9277634259,14.1670720759,9028524,0,1
HPE,2020-02-14T00:00:00Z,14.73,14.82,14.35,14.44,8114899,13.82246762,14.1862167679,13.736316506,14.1000656539,8114899,0,1
HPE,2020-02-18T00:00:00Z,14.25,14.4,14.21,14.38,5494811,13.765033544,13.784178236,13.602303662,13.640593046,5494811,0,1
HPE,2020-02-19T00:00:00Z,14.38,14.55,14.37,14.47,7303095,13.8511846579,13.9277634259,13.755461198,13.765033544,7303095,0,1
HPE,2020-02-20T00:00:00Z,14.42,14.66,14.37,14.47,9141294,13.8511846579,14.0330592319,13.755461198,13.803322928,9141294,0,1
HPE,2020-02-21T00:00:00Z,14.34,14.45,14.09,14.18,8480171,13.573586624,13.832039966,13.4874355101,13.72674416,8480171,0,1
HPE,2020-02-24T00:00:00Z,13.74,14.02,13.61,13.71,11045132,13.1236863622,13.4204290881,13.0279629022,13.1524034002,11045132,0,1
HPE,2020-02-25T00:00:00Z,13.78,13.79,13.19,13.33,11244302,12.7599372143,13.2002651301,12.6259243703,13.1906927841,11244302,0,1
HPE,2020-02-26T00:00:00Z,13.44,13.57,13.01,13.04,10241949,12.4823391803,12.9896735182,12.4536221424,12.8652330202,10241949,0,1
HPE,2020-02-27T00:00:00Z,12.75,13.08,12.52,12.58,12311305,12.0420112645,12.5206285643,11.9845771885,12.2047411464,12311305,0,1
HPE,2020-02-28T00:00:00Z,12.28,12.8,12.06,12.79,23262848,12.2430305304,12.2526028764,11.5442492726,11.7548408846,23262848,0,1
HPE,2020-03-02T00:00:00Z,12.79,12.89,12.34,12.89,15536316,12.3387539904,12.3387539904,11.8122749605,12.2430305304,15536316,0,1
HPE,2020-03-03T00:00:00Z,12.62,13.33,12.425,12.59,15277207,12.0515836105,12.7599372143,11.8936399015,12.0803006485,15277207,0,1
HPE,2020-03-04T00:00:00Z,11.9,12.28,11.43,12.26,26211910,11.7356961926,11.7548408846,10.9411914748,11.3910917367,26211910,0,1
HPE,2020-03-05T00:00:00Z,11.8,11.97,11.63,11.79,17614460,11.2857959307,11.4580981586,11.1326383947,11.2953682767,17614460,0,1
HPE,2020-03-06T00:00:00Z,11.45,12.075,11.4,11.99,16163797,11.4772428506,11.5586077916,10.9124744368,10.9603361668,16163797,0,1
HPE,2020-03-09T00:00:00Z,11.19,11.51,10.75,11.14,14913669,10.6635934409,11.0177702428,10.290271947,10.7114551709,14913669,0,1
HPE,2020-03-10T00:00:00Z,11.39,11.595,10.94,11.52,14683510,11.1422107407,11.2147511753,10.5812313805,11.0164739876,14683510,0.12,1
HPE,2020-03-11T00:00:00Z,11.2,11.22,10.5,10.57,15691948,10.2233652369,10.8520490027,10.1556608314,10.8327048868,15691948,0,1
HPE,2020-03-12T00:00:00Z,9.78,9.95,8.98,9.12,16061180,8.8209168364,9.623697645,8.6855080253,9.4592726601,16061180,0,1
HPE,2020-03-13T00:00:00Z,9.69,9.89,8.94,9.86,13956252,9.5366491236,9.5656652974,8.6468197936,9.3722241387,13956252,0,1
HPE,2020-03-16T00:00:00Z,8.56,8.85,7.59,8.35,20674333,8.0761683755,8.5597712722,7.3410919724,8.2792815921,20674333,0,1
HPE,2020-03-17T00:00:00Z,8.49,8.66,7.68,8.27,16204193,7.998791912,8.3760021714,7.4281404938,8.2115771865,16204193,0,1
HPE,2020-03-18T00:00:00Z,7.81,8.67,7.43,8.53,16349422,8.2502654183,8.3856742294,7.1863390455,7.553877247,16349422,0,1
HPE,2020-03-19T00:00:00Z,8.29,9.31,7.88,9.11,17682908,8.8112447785,9.0046859372,7.6215816525,8.0181360278,17682908,0,1
HPE,2020-03-20T00:00:00Z,9.36,9.46,8.61,8.63,19961187,8.3469859976,9.1497668062,8.3276418818,9.0530462269,19961187,0,1
HPE,2020-03-23T00:00:00Z,8.54,8.73,7.654,7.83,12307025,7.5732213628,8.443706577,7.4029931432,8.2599374762,12307025,0,1
HPE,2020-03-24T00:00:00Z,8.27,8.97,8.22,8.94,12484796,8.6468197936,8.6758359674,7.9504316223,7.998791912,12484796,0,1
HPE,2020-03-25T00:00:00Z,9,10.08,8.815,9.39,16420849,9.0820624007,9.7494343981,8.5259190694,8.7048521412,16420849,0,1
HPE,2020-03-26T00:00:00Z,9.56,10.61,9.46,10.53,13076785,10.1846770052,10.2620534687,9.1497668062,9.2464873855,13076785,0,1
HPE,2020-03-27T00:00:00Z,10.02,10.255,9.58,9.82,12548367,9.4979608918,9.918695412,9.2658315014,9.6914020505,12548367,0,1
HPE,2020-03-30T00:00:00Z,9.8,10.22,9.46,10.05,10077320,9.7204182243,9.8848432092,9.1497668062,9.478616776,10077320,0,1
HPE,2020-03-31T00:00:00Z,10.09,10.16,9.675,9.71,9299947,9.3915682546,9.8268108616,9.3577160518,9.7591064561,9299947,0,1
HPE,2020-04-01T00:00:00Z,9.16,9.74,9.09,9.58,11509936,9.2658315014,9.4205844284,8.7919006626,8.8596050682,11509936,0,1
HPE,2020-04-02T00:00:00Z,9.5,9.89,9.1,9.38,8233384,9.0723903427,9.5656652974,8.8015727206,9.1884550379,8233384,0,1
HPE,2020-04-03T00:00:00Z,9.36,9.61,9.21,9.3,6825996,8.9950138792,9.2948476752,8.9079653578,9.0530462269,6825996,0,1
HPE,2020-04-06T00:00:00Z,9.95,10.16,9.61,9.83,10453636,9.5076329498,9.8268108616,9.2948476752,9.623697645,10453636,0,1
HPE,2020-04-07T00:00:00Z,10.23,10.39,9.65,9.66,10484466,9.3432079649,10.0492681941,9.333535907,9.8945152672,10484466,0,1
HPE,2020-04-08T00:00:00Z,9.79,10.32,9.76,10.23,5841450,9.8945152672,9.9815637886,9.4399285442,9.468944718,5841450,0,1
HPE,2020-04-09T00:00:00Z,10.44,10.8,10.42,10.53,12500631,10.1846770052,10.4458225694,10.0782843679,10.0976284838,12500631,0,1
HPE,2020-04-13T00:00:00Z,10.48,10.6,10.175,10.36,6930084,10.0202520203,10.2523814108,9.8413189485,10.1363167155,6930084,0,1
HPE,2020-04-14T00:00:00Z,10.62,10.76,10.32,10.36,8920997,10.0202520203,10.4071343377,9.9815637886,10.2717255266,8920997,0,1
HPE,2020-04-15T00:00:00Z,10.01,10.035,9.355,9.52,16451298,9.2077991538,9.7059101374,9.0482101979,9.6817299926,16451298,0,1
HPE,2020-04-16T00:00:00Z,9.58,9.58,9.2,9.32,11225269,9.0143579951,9.2658315014,8.8982932999,9.2658315014,11225269,0,1
HPE,2020-04-17T00:00:00Z,9.49,9.8,9.47,9.71,9960294,9.3915682546,9.478616776,9.1594388641,9.17878298,9960294,0,1
HPE,2020-04-20T00:00:00Z,9.45,9.75,9.27,9.36,8645137,9.0530462269,9.4302564863,8.9659977054,9.1400947483,8645137,0,1
HPE,2020-04-21T00:00:00Z,9.17,9.23,8.98,9.05,7679955,8.7532124309,8.9273094737,8.6855080253,8.8692771261,7679955,0,1
HPE,2020-04-22T00:00:00Z,9.33,9.36,8.95,9.03,9059017,8.733868315,9.0530462269,8.6564918515,9.024030053,9059017,0,1
HPE,2020-04-23T00:00:00Z,9.06,9.48,9.06,9.27,8468623,8.9659977054,9.1691109221,8.7628844888,8.7628844888,8468623,0,1
HPE,2020-04-24T00:00:00Z,9.28,9.58,9.24,9.53,9376450,9.2174712117,9.2658315014,8.9369815316,8.9756697633999991,9376450,0,1
HPE,2020-04-27T00:00:00Z,9.41,9.73,9.38,9.66,6454940,9.3432079649,9.4109123704,9.0723903427,9.1014065165,6454940,0,1
HPE,2020-04-28T00:00:00Z,9.83,10.03,9.75,9.8,8551082,9.478616776,9.7010741085,9.4302564863,9.5076329498,8551082,0,1
HPE,2020-04-29T00:00:00Z,10.09,10.43,10.08,10.31,10503256,9.9718917306,10.0879564259,9.7494343981,9.7591064561,10503256,0,1
HPE,2020-04-30T00:00:00Z,10.22,10.24,9.99,10.06,8168834,9.7300902823,9.9041873251,9.6623858767,9.8848432092,8168834,0,1
HPE,2020-05-01T00:00:00Z,9.81,9.82,9.35,9.48,6454077,9.1691109221,9.4979608918,9.0433741689,9.4882888339,6454077,0,1
HPE,2020-05-04T00:00:00Z,9.35,9.46,9.12,9.38,6865225,9.0723903427,9.1497668062,8.8209168364,9.0433741689,6865225,0,1
HPE,2020-05-05T00:00:00Z,9.53,9.72,9.39,9.41,5361859,9.1014065165,9.4012403125,9.0820624007,9.2174712117,5361859,0,1
HPE,2020-05-06T00:00:00Z,9.47,9.56,9.2,9.35,8740743,9.0433741689,9.2464873855,8.8982932999,9.1594388641,8740743,0,1
HPE,2020-05-07T00:00:00Z,9.46,9.74,9.45,9.58,7816093,9.2658315014,9.4205844284,9.1400947483,9.1497668062,7816093,0,1
HPE,2020-05-08T00:00:00Z,9.76,10.28,9.71,10.25,7173533,9.913859383,9.9428755568,9.3915682546,9.4399285442,7173533,0,1
HPE,2020-05-11T00:00:00Z,10.08,10.122,9.66,9.73,7775240,9.4109123704,9.7900570415,9.3432079649,9.7494343981,7775240,0,1
HPE,2020-05-12T00:00:00Z,9.79,9.93,9.48,9.48,8660691,9.1691109221,9.6043535291,9.1691109221,9.468944718,8660691,0,1
HPE,2020-05-13T00:00:00Z,9.45,9.45,9.01,9.08,9415845,8.7822286047,9.1400947483,8.7145241991,9.1400947483,9415845,0,1
HPE,2020-05-14T00:00:00Z,8.96,9.2,8.62,9.17,8108572,8.8692771261,8.8982932999,8.3373139397,8.6661639095,8108572,0,1
HPE,2020-05-15T00:00:00Z,9.04,9.15,8.89,9.11,6689303,8.8112447785,8.8499330102,8.5984595039,8.7435403729,6689303,0,1
HPE,2020-05-18T00:00:00Z,9.43,10.03,9.4,9.99,11822237,9.6623858767,9.7010741085,9.0917344586,9.1207506324,11822237,0,1
HPE,2020-05-19T00:00:00Z,9.93,10.19,9.66,10.04,8218397,9.7107461664,9.8558270354,9.3432079649,9.6043535291,8218397,0,1
HPE,2020-05-20T00:00:00Z,10.1,10.3,10.045,10.28,7662419,9.9428755568,9.9622196727,9.7155821954,9.768778514,7662419,0,1
HPE,2020-05-21T00:00:00Z,10.25,10.45,10.205,10.36,11131070,10.0202520203,10.1073005417,9.8703351223,9.913859383,11131070,0,1
HPE,2020-05-22T00:00:00Z,9.4,9.66,9.03,9.17,28814615,8.8692771261,9.3432079649,8.733868315,9.0917344586,28814615,0,1
HPE,2020-05-26T00:00:00Z,9.45,9.55,9.33,9.42,22431519,9.1110785745,9.2368153276,9.024030053,9.1400947483,22431519,0,1
HPE,2020-05-27T00:00:00Z,9.55,9.76,9.47,9.76,14580132,9.4399285442,9.4399285442,9.1594388641,9.2368153276,14580132,0,1
HPE,2020-05-28T00:00:00Z,9.76,9.83,9.47,9.59,16003561,9.2755035594,9.5076329498,9.1594388641,9.4399285442,16003561,0,1
HPE,2020-05-29T00:00:00Z,9.52,9.755,9.38,9.71,23813750,9.3915682546,9.4350925153,9.0723903427,9.2077991538,23813750,0,1
HPE,2020-06-01T00:00:00Z,9.67,9.93,9.55,9.76,11041423,9.4399285442,9.6043535291,9.2368153276,9.3528800228,11041423,0,1
HPE,2020-06-02T00:00:00Z,9.87,9.99,9.8,9.95,10943554,9.623697645,9.6623858767,9.478616776,9.5463211815,10943554,0,1
HPE,2020-06-03T00:00:00Z,10.03,10.445,9.98,10.34,11920510,10.0009079045,10.1024645128,9.6527138188,9.7010741085,11920510,0,1
HPE,2020-06-04T00:00:00Z,10.2,10.53,10.13,10.48,13596029,10.1363167155,10.1846770052,9.7977946878,9.8654990934,13596029,0,1
HPE,2020-06-05T00:00:00Z,11.17,11.38,10.96,11.11,16557499,10.7456563654,11.0068019297,10.6005754964,10.803688713,16557499,0,1
HPE,2020-06-08T00:00:00Z,11.46,11.71,11.28,11.59,17119449,11.2099151463,11.3259798415,10.9100813503,11.0841783931,17119449,0,1
HPE,2020-06-09T00:00:00Z,11.2,11.21,10.92,11.02,13799712,10.7746725392,10.9604427554,10.6768987412,10.9506653756,13799712,0.12,1
HPE,2020-06-10T00:00:00Z,10.91,10.99,10.6,10.7,12901160,10.4617963856,10.7453403998,10.3640225876,10.6671213614,12901160,0,1
HPE,2020-06-11T00:00:00Z,10.06,10.21,9.69,9.75,21901228,9.5329453047,9.9827047755,9.4742810259,9.8360440785,21901228,0,1
HPE,2020-06-12T00:00:00Z,10.19,10.27,9.81,10.15,14444928,9.9240404967,10.0413690542,9.5916095835,9.9631500159,14444928,0,1
HPE,2020-06-15T00:00:00Z,9.89,10.285,9.84,10.21,15890367,9.9827047755,10.0560351239,9.6209417229,9.6698286219,15890367,0,1
HPE,2020-06-16T00:00:00Z,10.61,10.74,10.32,10.41,12433424,10.1782523714,10.5009059048,10.0902559532,10.3737999674,12433424,0,1
HPE,2020-06-17T00:00:00Z,10.44,10.49,10,10.04,15293063,9.8164893189,10.2564714098,9.7773797997,10.2075845108,15293063,0,1
HPE,2020-06-18T00:00:00Z,9.94,10.245,9.84,10.14,13210576,9.9142631169,10.0169256048,9.6209417229,9.7187155209,13210576,0,1
HPE,2020-06-19T00:00:00Z,10.34,10.37,9.74,9.82,26732681,9.6013869633,10.139142852199999,9.5231679249,10.1098107128,26732681,0,1
HPE,2020-06-22T00:00:00Z,9.79,9.815,9.61,9.71,11990851,9.4938357855,9.5964982734,9.3960619875,9.5720548239,11990851,0,1
HPE,2020-06-23T00:00:00Z,9.86,10,9.65,9.67,16644738,9.4547262663,9.7773797997,9.4351715067,9.6404964825,16644738,0,1
HPE,2020-06-24T00:00:00Z,9.56,9.59,9.25,9.27,16155875,9.0636310743,9.3765072279,9.0440763147,9.3471750885,16155875,0,1
HPE,2020-06-25T00:00:00Z,9.19,9.52,8.97,9.47,14371074,9.2591786703,9.3080655693,8.7703096803,8.9854120359,14371074,0,1
HPE,2020-06-26T00:00:00Z,9.4,9.52,9.321,9.5,13083174,9.2885108097,9.3080655693,9.1134957113,9.1907370117,13083174,0,1
HPE,2020-06-29T00:00:00Z,9.58,9.64,9.39,9.58,9436121,9.3667298481,9.4253941269,9.1809596319,9.3667298481,9436121,0,1
HPE,2020-06-30T00:00:00Z,9.54,9.76,9.51,9.73,10092041,9.5133905451,9.5427226845,9.2982881895,9.3276203289,10092041,0,1
HPE,2020-07-01T00:00:00Z,9.72,9.76,9.35,9.42,9195998,9.2102917713,9.5427226845,9.1418501127,9.5036131653000009,9195998,0,1
HPE,2020-07-02T00:00:00Z,9.59,9.745,9.38,9.41,9603374,9.2005143915,9.5280566148,9.1711822521,9.3765072279,9603374,0,1
